start;end;pitch;pitchclass;instrument
85.3300;85.9300;48;0;"piano"
85.3300;85.9300;56;8;"piano"
85.9300;86.2300;61;1;"voice"
86.2300;86.6800;60;0;"voice"
86.2300;86.8300;58;10;"piano"
86.2300;86.8300;64;4;"piano"
86.2300;86.8300;48;0;"piano"
86.2300;86.8300;55;7;"piano"
86.6800;86.8300;61;1;"voice"
86.8300;86.9800;60;0;"voice"
86.9800;87.1300;61;1;"voice"
87.1300;87.7300;60;0;"voice"
87.1300;87.7300;56;8;"piano"
87.1300;87.7300;65;5;"piano"
87.1300;87.7300;41;5;"piano"
87.1300;87.7300;53;5;"piano"
87.7300;88.0500;56;8;"voice"
88.0500;88.6700;58;10;"piano"
88.0500;88.6700;61;1;"piano"
88.0500;88.6700;67;7;"piano"
88.0500;88.6700;51;3;"piano"
88.6700;88.9900;55;7;"voice"
88.9900;89.2950;62;2;"voice"
88.9900;89.5900;62;2;"piano"
88.9900;89.5900;67;7;"piano"
88.9900;89.5900;74;2;"piano"
88.9900;89.5900;47;11;"piano"
88.9900;89.5900;55;7;"piano"
89.2900;89.5740;59;11;"voice"
89.5900;89.8900;55;7;"voice"
89.8900;90.0430;55;7;"voice"
89.8900;90.4900;64;4;"piano"
89.8900;90.4900;67;7;"piano"
89.8900;90.4900;76;4;"piano"
89.8900;90.4900;48;0;"piano"
89.8900;90.4900;55;7;"piano"
89.8900;90.4900;60;0;"piano"
90.0400;90.1920;64;4;"voice"
90.1900;90.3430;62;2;"voice"
90.3400;90.4810;60;0;"voice"
90.4900;90.6420;59;11;"voice"
90.6400;90.8020;57;9;"voice"
90.8300;92.1900;62;2;"voice"
90.8300;90.9800;67;7;"piano"
90.8300;91.1300;50;2;"piano"
90.8300;91.1300;55;7;"piano"
90.8300;91.1300;59;11;"piano"
90.8300;91.1300;62;2;"piano"
90.9800;91.1300;69;9;"piano"
91.1300;91.2800;71;11;"piano"
91.1300;91.3900;50;2;"piano"
91.1300;91.3900;55;7;"piano"
91.1300;91.3900;59;11;"piano"
91.1300;91.3900;62;2;"piano"
91.2800;91.3900;72;0;"piano"
91.3900;91.5400;74;2;"piano"
91.3900;91.6900;50;2;"piano"
91.3900;91.6900;55;7;"piano"
91.3900;91.6900;59;11;"piano"
91.3900;91.6900;62;2;"piano"
91.5400;91.6900;76;4;"piano"
91.6900;91.7650;78;6;"piano"
91.6900;91.8900;50;2;"piano"
91.6900;91.8900;57;9;"piano"
91.6900;91.8900;60;0;"piano"
91.6900;91.8900;62;2;"piano"
91.7650;91.8900;79;7;"piano"
91.8900;92.0400;81;9;"piano"
91.8900;92.1900;50;2;"piano"
91.8900;92.1900;57;9;"piano"
91.8900;92.1900;60;0;"piano"
91.8900;92.1900;62;2;"piano"
92.0400;92.1900;83;11;"piano"
92.1900;92.4900;54;6;"voice"
92.1900;92.3400;84;0;"piano"
92.1900;92.4900;50;2;"piano"
92.1900;92.4900;57;9;"piano"
92.1900;92.4900;60;0;"piano"
92.1900;92.4900;62;2;"piano"
92.3400;92.4900;86;2;"piano"
92.4900;93.2100;55;7;"voice"
92.4900;92.9100;79;7;"piano"
92.4900;92.9100;55;7;"piano"
92.4900;92.9100;59;11;"piano"
92.4900;92.9100;62;2;"piano"
93.0600;93.2120;66;6;"piano"
93.0600;93.2120;54;6;"piano"
93.2100;93.3620;67;7;"piano"
93.2100;93.3620;55;7;"piano"
93.3600;93.3920;66;6;"piano"
93.3600;93.3920;54;6;"piano"
93.3900;93.5430;67;7;"piano"
93.3900;93.5430;55;7;"piano"
93.5400;93.6320;69;9;"piano"
93.5400;93.6320;57;9;"piano"
93.6300;93.7820;70;10;"piano"
93.6300;93.7820;58;10;"piano"
93.7800;93.8920;71;11;"piano"
93.7800;93.8920;59;11;"piano"
93.8900;94.0030;72;0;"piano"
93.8900;94.0030;60;0;"piano"
94.0000;94.0810;73;1;"piano"
94.0000;94.0810;61;1;"piano"
94.0900;94.3950;74;2;"piano"
94.0900;94.3950;62;2;"piano"
94.3900;94.7150;70;10;"piano"
94.3900;94.7150;58;10;"piano"
94.7100;95.0150;67;7;"piano"
94.7100;95.0150;55;7;"piano"
95.0100;95.2940;62;2;"piano"
95.0100;95.2940;50;2;"piano"
95.4600;95.6130;79;7;"piano"
95.4600;95.6130;67;7;"piano"
95.6100;95.7430;74;2;"piano"
95.6100;95.7430;62;2;"piano"
95.7400;95.8610;75;3;"piano"
95.7400;95.8610;63;3;"piano"
95.8700;96.1750;74;2;"piano"
95.8700;96.1750;62;2;"piano"
96.1700;96.4550;70;10;"piano"
96.1700;96.4550;58;10;"piano"
96.4500;96.7550;67;7;"piano"
96.4500;96.7550;55;7;"piano"
96.7500;97.0340;62;2;"piano"
96.7500;97.0340;50;2;"piano"
97.2400;97.3930;63;3;"piano"
97.2400;97.3930;51;3;"piano"
97.3900;97.4940;62;2;"piano"
97.3900;97.4940;50;2;"piano"
97.4930;97.6010;63;3;"piano"
97.4930;97.6010;51;3;"piano"
97.6100;97.8950;65;5;"piano"
97.6100;97.8950;53;5;"piano"
97.8900;98.1150;62;2;"piano"
97.8900;98.1150;50;2;"piano"
98.1100;98.4150;60;0;"piano"
98.1100;98.4150;48;0;"piano"
98.4100;98.7150;58;10;"piano"
98.4100;98.7150;46;10;"piano"
98.7100;98.9910;57;9;"piano"
98.7100;98.9910;45;9;"piano"
98.9900;99.1410;55;7;"piano"
98.9900;99.1410;43;7;"piano"
99.2300;99.2960;55;7;"piano"
99.2300;99.2740;57;9;"piano"
99.2300;99.2960;43;7;"piano"
99.2300;99.2740;45;9;"piano"
99.3120;99.4450;58;10;"piano"
99.3120;99.3170;57;9;"piano"
99.3120;99.4450;46;10;"piano"
99.3120;99.3170;45;9;"piano"
99.4740;99.5500;57;9;"piano"
99.4740;99.5500;45;9;"piano"
99.5760;99.6660;58;10;"piano"
99.5760;99.6660;46;10;"piano"
99.6980;99.7640;57;9;"piano"
99.6980;99.7640;45;9;"piano"
99.7800;99.8460;58;10;"piano"
99.7800;99.8460;46;10;"piano"
99.8630;99.9280;57;9;"piano"
99.8630;99.9280;45;9;"piano"
99.9440;100.0100;58;10;"piano"
99.9440;100.0100;46;10;"piano"
100.0300;100.0900;57;9;"piano"
100.0300;100.0900;45;9;"piano"
100.1100;100.1700;58;10;"piano"
100.1100;100.1700;46;10;"piano"
100.1800;100.3300;55;7;"piano"
100.1800;100.3300;43;7;"piano"
100.2200;100.3300;57;9;"piano"
100.2200;100.3300;45;9;"piano"
100.3300;100.8700;55;7;"piano"
100.3300;100.8700;43;7;"piano"
101.0800;101.2300;57;9;"piano"
101.0800;101.2300;45;9;"piano"
101.2300;101.3800;55;7;"piano"
101.2300;101.3800;43;7;"piano"
101.3800;101.4400;57;9;"piano"
101.3800;101.4400;45;9;"piano"
101.7700;101.8400;55;7;"piano"
101.7700;101.8100;57;9;"piano"
101.7700;101.8400;43;7;"piano"
101.7700;101.8100;45;9;"piano"
101.8500;101.9200;58;10;"piano"
101.8500;101.8600;57;9;"piano"
101.8500;101.9200;46;10;"piano"
101.8500;101.8600;45;9;"piano"
101.9300;102.0400;57;9;"piano"
101.9300;102.0400;45;9;"piano"
102.1000;102.2900;58;10;"piano"
102.1000;102.2900;46;10;"piano"
102.4000;102.4600;57;9;"piano"
102.4000;102.4600;45;9;"piano"
102.4800;102.5500;58;10;"piano"
102.4800;102.5500;46;10;"piano"
102.6100;102.8700;57;9;"piano"
102.6100;102.8700;45;9;"piano"
102.9000;102.9700;58;10;"piano"
102.9000;102.9700;46;10;"piano"
102.9900;103.0700;57;9;"piano"
102.9900;103.0700;45;9;"piano"
103.0900;103.1500;58;10;"piano"
103.0900;103.1500;46;10;"piano"
103.1600;103.2500;55;7;"piano"
103.1600;103.2500;43;7;"piano"
103.2000;103.2500;57;9;"piano"
103.2000;103.2500;45;9;"piano"
103.2500;105.3100;55;7;"piano"
103.2500;105.3100;43;7;"piano"
