start;end;pitch;pitchclass;instrument
79.0700;79.6900;48;0;"piano"
79.0700;79.6900;56;8;"piano"
79.6900;80.0700;61;1;"voice"
80.0700;80.5200;60;0;"voice"
80.0700;80.6700;58;10;"piano"
80.0700;80.6700;64;4;"piano"
80.0700;80.6700;48;0;"piano"
80.0700;80.6700;55;7;"piano"
80.5200;80.6700;61;1;"voice"
80.6700;80.8200;60;0;"voice"
80.8200;81.0100;61;1;"voice"
81.0100;81.6100;60;0;"voice"
81.0100;81.6100;56;8;"piano"
81.0100;81.6100;65;5;"piano"
81.0100;81.6100;41;5;"piano"
81.0100;81.6100;53;5;"piano"
81.6100;81.9100;56;8;"voice"
81.9100;82.5300;58;10;"piano"
81.9100;82.5300;61;1;"piano"
81.9100;82.5300;67;7;"piano"
81.9100;82.5300;51;3;"piano"
82.5300;82.8500;55;7;"voice"
82.8500;83.1550;62;2;"voice"
82.8500;83.4500;62;2;"piano"
82.8500;83.4500;67;7;"piano"
82.8500;83.4500;74;2;"piano"
82.8500;83.4500;47;11;"piano"
82.8500;83.4500;55;7;"piano"
83.1500;83.4340;59;11;"voice"
83.4500;83.6700;55;7;"voice"
83.6700;83.8020;55;7;"voice"
83.6700;84.2500;64;4;"piano"
83.6700;84.2500;67;7;"piano"
83.6700;84.2500;76;4;"piano"
83.6700;84.2500;48;0;"piano"
83.6700;84.2500;55;7;"piano"
83.6700;84.2500;60;0;"piano"
83.8000;83.9520;64;4;"voice"
83.9500;84.1020;62;2;"voice"
84.1000;84.2410;60;0;"voice"
84.2500;84.4020;59;11;"voice"
84.4000;84.5410;57;9;"voice"
84.5500;85.8500;62;2;"voice"
84.5500;84.7000;67;7;"piano"
84.5500;84.8500;50;2;"piano"
84.5500;84.8500;55;7;"piano"
84.5500;84.8500;59;11;"piano"
84.5500;84.8500;62;2;"piano"
84.7000;84.8500;69;9;"piano"
84.8500;84.9200;71;11;"piano"
84.8500;85.0500;50;2;"piano"
84.8500;85.0500;55;7;"piano"
84.8500;85.0500;59;11;"piano"
84.8500;85.0500;62;2;"piano"
84.9200;85.0500;72;0;"piano"
85.0500;85.2000;74;2;"piano"
85.0500;85.3500;50;2;"piano"
85.0500;85.3500;55;7;"piano"
85.0500;85.3500;59;11;"piano"
85.0500;85.3500;62;2;"piano"
85.2000;85.3500;76;4;"piano"
85.3500;85.4800;78;6;"piano"
85.3500;85.6300;50;2;"piano"
85.3500;85.6300;57;9;"piano"
85.3500;85.6300;60;0;"piano"
85.3500;85.6300;62;2;"piano"
85.4800;85.6300;79;7;"piano"
85.6300;85.7800;81;9;"piano"
85.6300;85.8500;50;2;"piano"
85.6300;85.8500;57;9;"piano"
85.6300;85.8500;60;0;"piano"
85.6300;85.8500;62;2;"piano"
85.7800;85.8500;83;11;"piano"
85.8500;86.1500;54;6;"voice"
85.8500;86.0000;84;0;"piano"
85.8500;86.1500;50;2;"piano"
85.8500;86.1500;57;9;"piano"
85.8500;86.1500;60;0;"piano"
85.8500;86.1500;62;2;"piano"
86.0000;86.1500;86;2;"piano"
86.1500;86.7100;55;7;"voice"
86.1500;86.4100;79;7;"piano"
86.1500;86.4100;55;7;"piano"
86.1500;86.4100;59;11;"piano"
86.1500;86.4100;62;2;"piano"
86.5600;86.7120;66;6;"piano"
86.5600;86.7120;54;6;"piano"
86.7100;86.8420;67;7;"piano"
86.7100;86.8420;55;7;"piano"
86.8400;86.9310;66;6;"piano"
86.8400;86.9310;54;6;"piano"
86.9300;87.0020;67;7;"piano"
86.9300;87.0020;55;7;"piano"
87.0000;87.0920;69;9;"piano"
87.0000;87.0920;57;9;"piano"
87.0900;87.2030;70;10;"piano"
87.0900;87.2030;58;10;"piano"
87.2000;87.2930;71;11;"piano"
87.2000;87.2930;59;11;"piano"
87.2900;87.4030;72;0;"piano"
87.2900;87.4030;60;0;"piano"
87.4000;87.5410;73;1;"piano"
87.4000;87.5410;61;1;"piano"
87.5500;87.8550;74;2;"piano"
87.5500;87.8550;62;2;"piano"
87.8500;88.1550;70;10;"piano"
87.8500;88.1550;58;10;"piano"
88.1500;88.3750;67;7;"piano"
88.1500;88.3750;55;7;"piano"
88.3700;88.6360;62;2;"piano"
88.3700;88.6360;50;2;"piano"
88.7600;88.9130;79;7;"piano"
88.7600;88.9130;67;7;"piano"
88.9100;89.0230;74;2;"piano"
88.9100;89.0230;62;2;"piano"
89.0200;89.1010;75;3;"piano"
89.0200;89.1010;63;3;"piano"
89.1100;89.4150;74;2;"piano"
89.1100;89.4150;62;2;"piano"
89.4100;89.7150;70;10;"piano"
89.4100;89.7150;58;10;"piano"
89.7100;89.9550;67;7;"piano"
89.7100;89.9550;55;7;"piano"
89.9500;90.2340;62;2;"piano"
89.9500;90.2340;50;2;"piano"
90.4000;90.4930;63;3;"piano"
90.4000;90.4930;51;3;"piano"
90.4900;90.6430;62;2;"piano"
90.4900;90.6430;50;2;"piano"
90.6400;90.7210;63;3;"piano"
90.6400;90.7210;51;3;"piano"
90.7300;90.9950;65;5;"piano"
90.7300;90.9950;53;5;"piano"
90.9900;91.2950;62;2;"piano"
90.9900;91.2950;50;2;"piano"
91.2900;91.5910;60;0;"piano"
91.2900;91.5910;48;0;"piano"
91.5900;91.8150;58;10;"piano"
91.5900;91.8150;46;10;"piano"
91.8100;92.1150;57;9;"piano"
91.8100;92.1150;45;9;"piano"
92.1100;92.3000;55;7;"piano"
92.1100;92.3000;43;7;"piano"
92.3500;92.4360;55;7;"piano"
92.3500;92.3990;57;9;"piano"
92.3500;92.4360;43;7;"piano"
92.3500;92.3990;45;9;"piano"
92.4520;92.5180;58;10;"piano"
92.4520;92.4570;57;9;"piano"
92.4520;92.5180;46;10;"piano"
92.4520;92.4570;45;9;"piano"
92.5340;92.6000;57;9;"piano"
92.5340;92.6000;45;9;"piano"
92.6160;92.6820;58;10;"piano"
92.6160;92.6820;46;10;"piano"
92.6980;92.7640;57;9;"piano"
92.6980;92.7640;45;9;"piano"
92.7800;92.8460;58;10;"piano"
92.7800;92.8460;46;10;"piano"
92.8630;92.9280;57;9;"piano"
92.8630;92.9280;45;9;"piano"
92.9440;93.0100;58;10;"piano"
92.9440;93.0100;46;10;"piano"
93.0260;93.0920;57;9;"piano"
93.0260;93.0920;45;9;"piano"
93.1080;93.1740;58;10;"piano"
93.1080;93.1740;46;10;"piano"
93.1810;93.2700;55;7;"piano"
93.1810;93.2700;43;7;"piano"
93.2230;93.2700;57;9;"piano"
93.2230;93.2700;45;9;"piano"
93.2700;93.6970;55;7;"piano"
93.2700;93.6970;43;7;"piano"
93.7200;93.8730;57;9;"piano"
93.7200;93.8730;45;9;"piano"
93.8700;94.0230;55;7;"piano"
93.8700;94.0230;43;7;"piano"
94.0200;94.0810;57;9;"piano"
94.0200;94.0810;45;9;"piano"
94.1700;94.2360;55;7;"piano"
94.1700;94.2140;57;9;"piano"
94.1700;94.2360;43;7;"piano"
94.1700;94.2140;45;9;"piano"
94.2520;94.3180;58;10;"piano"
94.2520;94.2570;57;9;"piano"
94.2520;94.3180;46;10;"piano"
94.2520;94.2570;45;9;"piano"
94.3340;94.4000;57;9;"piano"
94.3340;94.4000;45;9;"piano"
94.4160;94.4820;58;10;"piano"
94.4160;94.4820;46;10;"piano"
94.4980;94.5640;57;9;"piano"
94.4980;94.5640;45;9;"piano"
94.5800;94.6460;58;10;"piano"
94.5800;94.6460;46;10;"piano"
94.6630;94.7280;57;9;"piano"
94.6630;94.7280;45;9;"piano"
94.7440;94.8100;58;10;"piano"
94.7440;94.8100;46;10;"piano"
94.8260;94.8920;57;9;"piano"
94.8260;94.8920;45;9;"piano"
94.9080;94.9740;58;10;"piano"
94.9080;94.9740;46;10;"piano"
94.9810;95.0700;55;7;"piano"
94.9810;95.0700;43;7;"piano"
95.0230;95.0700;57;9;"piano"
95.0230;95.0700;45;9;"piano"
95.0700;96.2140;55;7;"piano"
95.0700;96.2140;43;7;"piano"
